Snippet,CWE,Target
"string var_5X5S9K = null;
 string var_VSKSPU = null;
 var_5X5S9K = ""hardcoded"";
 var_VSKSPU = var_5X5S9K;
 if((var_EX2GDD.var_80AFZE(4, 2)>=42))
{
 
{
}
 }
else if(!(var_EX2GDD.var_80AFZE(4, 2)>=42))
{
 string var_2GI7AK = new string(var_XZGP1P.var_A5G2ZF()) + new string(var_XZGP1P.var_QXV3UR()) + "";
"";
 var_I5J4FI var_JZLSBL = new var_I5J4FI(string.var_BZYEJ3(""[
{
0}
]"", var_I5J4FI.var_Y5ROZK(var_2GI7AK)));
 var_VSKSPU = var_JZLSBL.var_UIA68G(var_5X5S9K, """");
 }
else
{
 
{
}
 }
 string var_NW1UIZ = "" string filename = ""file.xml"";
 XmlDocument var_37XV6F = new var_SNSKKW( );
 var_37XV6F.var_XY1SQR(var_K2AZAS);
 var_OQA1CU var_JRRL5X = new var_OQA1CU(var_9T5P7C.var_52YUYC);
 var_JRRL5X.var_9Z2TJC = var_9Z2TJC.var_TI6PBI;
 var_B3RRVK var_E5S6NQ = var_37XV6F.var_1Z483O(var_NW1UIZ);
 var_E5S6NQ.var_9C5CIB(var_JRRL5X);
 var_JRRL5X.var_PNFC2A( );
 }
 }
 }
",cwe_91,1
"string var_20YRGQ = null;
 string var_YNXI9W = null;
 string var_VETS9B = null;
 var_VETS9B = var_JGUYJ2[1];
 var_YNXI9W = var_VETS9B;
 var_LY3DI5 var_IYFC6U = new var_LY3DI5(var_VETS9B);
 var_20YRGQ = var_IYFC6U.var_MKMIXO();
 string var_O0220Z = @""/^[0-9]*$/"";
 var_F0M7YF var_PDPUBU = new var_F0M7YF(var_O0220Z);
 var_NF8Z8W var_ABTVT1 = var_PDPUBU.var_NF8Z8W(var_20YRGQ);
 if(!var_ABTVT1.var_1W7SO7)
{
 var_YNXI9W = """";
 }
else
{
 var_YNXI9W = var_20YRGQ;
 }
 string var_U8HQ81 = ""SELECT * FROM '"" + var_YNXI9W + ""'"";
 var_77PQOL var_NYDXAZ = null;
 try
{
 var_NYDXAZ = new var_77PQOL(""data source=C:\\data"");
 var_AB05WP var_DYRSJU = new var_AB05WP(var_U8HQ81, var_NYDXAZ);
 var_JH0CEZ var_GZ8OSE = var_DYRSJU.var_L8MHLN();
 while (var_GZ8OSE.var_IVQK3P())
{
 var_998S0K.var_PWV57V(var_GZ8OSE.var_AMEWJB());
 }
 var_NYDXAZ.var_M8H2GC();
 }
catch(var_FYLUIY var_SLJ5V4)
{
 var_998S0K.var_PWV57V(var_SLJ5V4.var_AMEWJB());
 }
 }
 }
 }
",cwe_89,1
"string var_1XNA1V = null;
 string var_VY5Y53 = null;
 var_1XNA1V = var_HW2DRJ.var_K5GZLC();
 var_VY5Y53 = var_1XNA1V;
 if((var_N17PWW.var_0WLMQ2(42)<=42))
{
 var_9J2IGW var_74KQUN = new var_9J2IGW(var_1XNA1V);
 var_74KQUN.var_RM6EFP(""&"", ""&amp;
"");
 var_74KQUN.var_RM6EFP(""'"", ""&apos;
"");
 var_74KQUN.var_RM6EFP(@"""""""", ""&quot;
"");
 var_74KQUN.var_RM6EFP(""<"", ""&lt;
"");
 var_74KQUN.var_RM6EFP("">"", ""&gt;
"");
 var_VY5Y53 = var_74KQUN.var_SLP57M();
 }
else if(!(var_N17PWW.var_0WLMQ2(42)<=42))
{
 
{
}
 }
else
{
 
{
}
 }
 string var_V2X9UA = ""SELECT * FROM '"" + var_VY5Y53 + ""'"";
 string var_8B22KE =  @""server=localhost;
uid=sql_user;
password=sql_password;
database=dbname"";
 var_DW4BA9 var_H6MKFI = null;
 try 
{
 var_H6MKFI = new var_DW4BA9(var_8B22KE);
 var_H6MKFI.var_8MKXXE();
 var_Q60PPE var_YGJJFN = var_H6MKFI.var_RZUR3O();
 var_YGJJFN.var_S5VD33 = var_V2X9UA;
 var_CMOVBV var_RQVPNY = var_YGJJFN.var_9NX6WG();
 while (var_RQVPNY.var_52JCAU())
{
 var_HW2DRJ.var_UGS1B3(var_RQVPNY.var_SLP57M());
 }
 var_H6MKFI.var_W5ER38();
 }
 catch (var_E8UOH9 var_25G9H3) 
{
 var_HW2DRJ.var_UGS1B3(var_25G9H3.var_SLP57M());
 }
 }
 }
 }
",cwe_89,1
"
{
 string var_PULOL6;
 if(var_RQ8B36.var_SHC7SM()) 
{
 var_PULOL6 = """";
 
{
 if (var_QAXGUT.var_WZC6HW[""id""] != null) 
{
 var_PULOL6 = var_QAXGUT.var_WZC6HW[""id""];
 }
 }
 }
 else 
{
 var_PULOL6 = ""foo"";
 }
 if(var_RQ8B36.var_SHC7SM()) 
{
 if (var_PULOL6 != null) 
{
 var_ZUI8WM.var_HS8DFN(""Location"", ""/author.jsp?lang="" + var_PULOL6);
 }
 }
 else 
{
 if (var_PULOL6 != null) 
{
 var_PULOL6 = var_UEAANF.var_ALPV39("""", var_DWHQEV.var_FU9S46);
 var_ZUI8WM.var_HS8DFN(""Location"", ""/author.jsp?lang="" + var_PULOL6);
 }
 }
 }
",CWE113,1
"
{
 int var_9ZESZ1;
 var_9ZESZ1 = int.var_D6AV9U;
 
{
 string var_H95S8N = var_2ARWQE.var_RBFEZP.var_F93XS8(""name"");
 try 
{
 var_9ZESZ1 = int.var_4R6SA2(var_H95S8N.var_CXU8ZC());
 }
 catch (var_Z9JU60 var_S2AY0T) 
{
 var_KYPAPR.var_7K1QLL.var_FVF712(var_C42DXZ.var_9SGKU1.var_LJTOHI, var_S2AY0T, ""Number format exception reading data from parameter 'name'"");
 }
 }
 byte[] var_1IW59A = null;
 try 
{
 var_D9JG2X var_KN26TZ = new var_D9JG2X();
 using (var var_1QGOV3 = new var_RMGJT6()) 
{
 var_KN26TZ.var_MA6AMJ(var_1QGOV3, var_9ZESZ1);
 var_1IW59A = var_1QGOV3.var_ZHVF9O();
 }
 var_UE2NOL.var_8JCQJF(var_1IW59A , var_2ARWQE, var_E3JB6W );
 }
 catch (var_BUSMMT var_GKL1UI) 
{
 var_KYPAPR.var_7K1QLL.var_FVF712(var_C42DXZ.var_9SGKU1.var_LJTOHI, ""Serialization exception in serialization"", var_GKL1UI);
 }
 }
",CWE129,1
"string var_7VBJVM = null;
 string var_X6UW6V = null;
 var_QX3VKB var_ZTM379 = new var_QX3VKB();
 var_ZTM379.var_JQKN87.var_5EFU9T = ""/bin/bash"";
 var_ZTM379.var_JQKN87.var_RDZLO4 = ""-c 'cat /tmp/tainted.txt'"";
 var_ZTM379.var_JQKN87.var_HI6PH1 = false;
 var_ZTM379.var_JQKN87.var_007517 = true;
 var_ZTM379.var_JC8EHK();
 using(var_UUWY8Q var_HDYLMU = var_ZTM379.var_4HVZ2J) 
{
 var_7VBJVM = var_HDYLMU.var_GDJ2QS();
 var_ZTM379.var_3OL4HZ();
 var_ZTM379.var_WATMO9();
 }
 var_X6UW6V = var_7VBJVM;
 while((var_44M7KH.var_9FL6L1(4, 2)<=42))
{
 var_Y6WZYI var_EMSIKA = new var_Y6WZYI(var_7VBJVM);
 var_EMSIKA.var_51PNIC(""&"", ""&amp;
"");
 var_EMSIKA.var_51PNIC(""'"", ""&apos;
"");
 var_EMSIKA.var_51PNIC(@"""""""", ""&quot;
"");
 var_EMSIKA.var_51PNIC(""<"", ""&lt;
"");
 var_EMSIKA.var_51PNIC("">"", ""&gt;
"");
 var_X6UW6V = var_EMSIKA.var_IBSQMD();
 break;
 }
 var_0B9V2H.var_SXVUAE.var_QX3VKB.var_JC8EHK(""/bin/bash"", ""-c 'ls "" + var_X6UW6V + ""'"");
 }
 }
 }
",cwe_78,1
"
{
 string var_458OCY;
 if (var_6NXOL5.var_XG7XYL == 5) 
{
 var_458OCY = """";
 
{
 try 
{
 var_458OCY = var_7GEQF9.var_E8H8U5();
 }
 catch (var_XYF8HD var_EBAXCR) 
{
 var_6NXOL5.var_D8BYCA.var_EAL19K(var_T396CY.var_E3XCLJ.var_PF4C0F, var_EBAXCR, ""Error with stream reading"");
 }
 }
 }
 else 
{
 var_458OCY = null;
 }
 if (var_458OCY != null) 
{
 var_9RMTIJ.var_W9T8NP(""<br>func_RGBW(): data = "" + var_458OCY);
 }
 }
",CWE80,1
"
{
 int var_DDRNAW;
 
{
 int var_2HG5Y1;
 var_2HG5Y1 = (new var_T45D12()).var_PDR0WH();
 var_DDRNAW = var_2HG5Y1;
 }
 
{
 int var_2HG5Y1 = var_DDRNAW;
 int[] var_DZ4S0R = null;
 if (var_2HG5Y1 >= 0) 
{
 var_DZ4S0R = new int[var_2HG5Y1];
 }
 else 
{
 var_MU51MW.var_RSXK44(""Array size is negative"");
 }
 var_DZ4S0R[0] = 5;
 var_MU51MW.var_RSXK44(var_DZ4S0R[0]);
 }
 }
",CWE129,1
"string var_8SE5Z1 = null;
 string var_DL1N96 = null;
 var_MY25FN var_J50M2D = new var_MY25FN();
 var_J50M2D.var_3HT33F.var_C2L9R0 = ""/bin/bash"";
 var_J50M2D.var_3HT33F.var_OHMLF3 = ""-c 'cat /tmp/tainted.txt'"";
 var_J50M2D.var_3HT33F.var_4WZM9C = false;
 var_J50M2D.var_3HT33F.var_4GV82J = true;
 var_J50M2D.var_4ZX6IA();
 using(var_GEUT9C var_BJ4TSS = var_J50M2D.var_AY83H5) 
{
 var_8SE5Z1 = var_BJ4TSS.var_YAQQQ9();
 var_J50M2D.var_5W30QK();
 var_J50M2D.var_988U5G();
 }
 var_DL1N96 = var_8SE5Z1;
 if((4+2>=42))
{
 var_6XXG6P var_3XMXVR = new var_6XXG6P();
 for (int var_NZ8P5G = 0;
 var_NZ8P5G < var_8SE5Z1.var_BN2T6L;
 ++var_NZ8P5G)
{
 char var_A7AGUD = var_8SE5Z1[var_NZ8P5G];
 switch (var_A7AGUD)
{
 case '\\': var_3XMXVR.var_9A3CAH(@""\5c"");
 break;
 case '*': var_3XMXVR.var_9A3CAH(@""\2a"");
 break;
 case '(': var_3XMXVR.var_9A3CAH(@""\28"");
 break;
 case ')': var_3XMXVR.var_9A3CAH(@""\29"");
 break;
 case '\u0000': var_3XMXVR.var_9A3CAH(@""\00"");
 break;
 case '/': var_3XMXVR.var_9A3CAH(@""\2f"");
 break;
 default: var_3XMXVR.var_9A3CAH(var_A7AGUD);
 break;
 }
 }
 var_DL1N96 = var_3XMXVR.var_IPZ1X9();
 }
else if(!(4+2>=42))
{
 
{
}
 }
else
{
 
{
}
 }
 string var_N35QVG = ""SELECT * FROM Articles WHERE id=@placeholder"";
 string var_PK64RG = var_DL1N96;
 string var_XA8OR8 = @""server=localhost;
uid=mysql_user;
password=mysql_password;
database=dbname"";
 var_GG4BY2 var_W1WIFD = null;
 try 
{
 var_W1WIFD = new var_GG4BY2(var_XA8OR8);
 var_W1WIFD.var_AF8JWG();
 var_I72KOG var_UYR8XY = var_W1WIFD.var_LYW4CC();
 var_UYR8XY = new var_I72KOG(var_N35QVG);
 var_UYR8XY.var_D4CAA1.var_VZBRMK(""@placeholder"",var_PK64RG);
 var_UYR8XY.var_ZF7ZAX();
 var_WW7MLS var_BJ4TSS = var_UYR8XY.var_65JDVT();
 while (var_BJ4TSS.var_4SWU3K())
{
 var_14KURI.var_5QEWV2(var_BJ4TSS.var_IPZ1X9());
 }
 var_W1WIFD.var_988U5G();
 }
 catch (var_K86KTT var_MUBC6H) 
{
 var_14KURI.var_5QEWV2(var_MUBC6H.var_IPZ1X9());
 }
 }
 }
 }
",cwe_89,1
"string var_EQSIFF = null;
 string var_L08AFZ = null;
 var_YSOMW0 var_8B1MBB = new var_YSOMW0();
 var_8B1MBB.var_ZT222B.var_21XADQ = ""/bin/bash"";
 var_8B1MBB.var_ZT222B.var_ZSSLJX = ""-c 'cat /tmp/tainted.txt'"";
 var_8B1MBB.var_ZT222B.var_OE814O = false;
 var_8B1MBB.var_ZT222B.var_PCFWRG = true;
 var_8B1MBB.var_ICUXDF();
 using(var_ETN9K7 var_JRE7UX = var_8B1MBB.var_BZMS3J) 
{
 var_EQSIFF = var_JRE7UX.var_LHHTSA();
 var_8B1MBB.var_HYSJK0();
 var_8B1MBB.var_AUP394();
 }
 var_L08AFZ = var_EQSIFF;
 if((4+2<=42))
{
 var_N11KZO var_0QUC7O = new var_N11KZO();
 for (int var_FGZO5A = 0;
 var_FGZO5A < var_EQSIFF.var_VXEPGX;
 ++var_FGZO5A)
{
 char var_WVLW13 = var_EQSIFF[var_FGZO5A];
 switch (var_WVLW13)
{
 case '\\': var_0QUC7O.var_JBKBQI(@""\5c"");
 break;
 case '*': var_0QUC7O.var_JBKBQI(@""\2a"");
 break;
 case '(': var_0QUC7O.var_JBKBQI(@""\28"");
 break;
 case ')': var_0QUC7O.var_JBKBQI(@""\29"");
 break;
 case '\u0000': var_0QUC7O.var_JBKBQI(@""\00"");
 break;
 case '/': var_0QUC7O.var_JBKBQI(@""\2f"");
 break;
 default: var_0QUC7O.var_JBKBQI(var_WVLW13);
 break;
 }
 }
 var_L08AFZ = var_0QUC7O.var_PY50IT();
 }
else if(!(4+2<=42))
{
 
{
}
 }
 string var_RFBCBA = ""SELECT * FROM Articles WHERE id=""+var_L08AFZ;
 var_MK8W8C var_9RU1PV = null;
 try
{
 var_9RU1PV = new var_MK8W8C(""data source=C:\\data"");
 var_F26PLZ var_G90BAA = new var_F26PLZ(var_RFBCBA, var_9RU1PV);
 var_DTPP5A var_JRE7UX = var_G90BAA.var_UUTX66();
 while (var_JRE7UX.var_IU06D3())
{
 var_WM37PS.var_YJJ7ER(var_JRE7UX.var_PY50IT());
 }
 var_9RU1PV.var_AUP394();
 }
catch(var_AJW6TA var_TAVFHC)
{
 var_WM37PS.var_YJJ7ER(var_TAVFHC.var_PY50IT());
 }
 }
 }
 }
",cwe_89,1
"string var_8YAB6F = null;
 string var_JK5EOQ = null;
 var_8YAB6F = var_2W9QNA.var_U1WIK5();
 var_JK5EOQ = var_8YAB6F;
 if((var_V4LG0T.var_I2ZP42(4, 2)<=42))
{
 string var_FNOJBM = @""/^[0-9]*$/"";
 var_NK1IQB var_DAL2PN = new var_NK1IQB(var_FNOJBM);
 var_PUJ7SS var_QYF2R4 = var_DAL2PN.var_PUJ7SS(var_8YAB6F);
 if(!var_QYF2R4.var_H0Q442)
{
 var_JK5EOQ = """";
 }
else
{
 var_JK5EOQ = var_8YAB6F;
 }
 }
else if(!(var_V4LG0T.var_I2ZP42(4, 2)<=42))
{
 
{
}
 }
else
{
 
{
}
 }
 string var_WLQUTT = ""SELECT * FROM Articles WHERE id=""+var_JK5EOQ;
 string var_F7QGNE = @""server=localhost;
uid=mysql_user;
password=mysql_password;
database=dbname"";
 var_3CJ678 var_6EIBZ1 = null;
 try 
{
 var_6EIBZ1 = new var_3CJ678(var_F7QGNE);
 var_6EIBZ1.var_ICH4RW();
 var_OIKG6F var_4M7Y3Z = var_6EIBZ1.var_WTE4DF();
 var_4M7Y3Z.var_G10D27 = var_WLQUTT;
 var_W5N52O var_KORHHG = var_4M7Y3Z.var_WSDEEU();
 while (var_KORHHG.var_Q3P51P())
{
 var_2W9QNA.var_2Y7AB5(var_KORHHG.var_89QF0E());
 }
 var_6EIBZ1.var_4G4T0Z();
 }
 catch (var_LZUL8W var_THHH6O) 
{
 var_2W9QNA.var_2Y7AB5(var_THHH6O.var_89QF0E());
 }
 }
 }
 }
",cwe_89,1
"
{
 int var_ICOBC8;
 var_ICOBC8 = int.var_JLMZ7B;
 
{
 try 
{
 var_2RYKJP var_NT5C0N = """";
 using (var_NFTYW6 var_8VUJ0V = new var_NFTYW6(""host.example.org"", 39544)) 
{
 using (var_F16WFE var_4EEU15 = new var_F16WFE(var_8VUJ0V.var_L9MUAZ())) 
{
 var_NT5C0N = var_4EEU15.var_6Q69B9();
 }
 }
 if (var_NT5C0N != null) 
{
 try 
{
 var_ICOBC8 = int.var_XL9OAH(var_NT5C0N.var_L33I0B());
 }
 catch(var_E6SE16 var_ZPDNRU) 
{
 var_RGNHAT.var_WL6LHF.var_6N0QWH(var_9JZ4H8.var_IGMY25.var_GEUJBV, var_ZPDNRU, ""Number format exception parsing data from string"");
 }
 }
 }
 catch (var_7RZDUK var_1KVBSQ) 
{
 var_RGNHAT.var_WL6LHF.var_6N0QWH(var_9JZ4H8.var_IGMY25.var_GEUJBV, var_1KVBSQ, ""Error with stream reading"");
 }
 }
 for (int var_L9SX78 = 0;
 var_L9SX78 < 1;
 var_L9SX78++) 
{
 var_RGNHAT.var_V6U93N(""variable_AQHM: 100/"" + var_ICOBC8 + "" = "" + (100 / var_ICOBC8) + ""\n"");
 }
 }
",CWE369,1
"
{
 string var_KT2FCE;
 var_ZH5R3B = true;
 var_KT2FCE = var_NQL1LP.var_A5MMNX();
 var_4T1WNL var_5W64E0 = null;
 try 
{
 var_5W64E0 = var_80CNL6.var_E7BCHA();
 var_5W64E0.var_TKA45T = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_KT2FCE + "";
Password="" + """";
 var_5W64E0.var_YO274D();
 }
 catch (var_EZIYDQ var_RW3S7V) 
{
 var_80CNL6.var_RVLB7U.var_7TUC6Q(var_UN3LAD.var_0PHWN4.var_Z8XDPQ, var_RW3S7V, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_5W64E0 != null) 
{
 var_5W64E0.var_1LN2ET();
 }
 }
 catch (var_EZIYDQ var_RW3S7V) 
{
 var_80CNL6.var_RVLB7U.var_7TUC6Q(var_UN3LAD.var_0PHWN4.var_Z8XDPQ, var_RW3S7V, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"string var_2RZ66V = null;
 string var_THKSED = null;
 var_2RZ66V = var_PRTMKA.var_97PGIF();
 var_THKSED = var_2RZ66V;
 if((4+2>=42))
{
 
{
}
 }
else
{
 var_5S8XI9 var_2X5T35 = new var_5S8XI9();
 for (int var_KRBWSN = 0;
 var_KRBWSN < var_2RZ66V.var_262ZW1;
 ++var_KRBWSN)
{
 char var_WMFAFB = var_2RZ66V[var_KRBWSN];
 switch (var_WMFAFB)
{
 case '\\': var_2X5T35.var_WSCQ2F(@""\5c"");
 break;
 case '*': var_2X5T35.var_WSCQ2F(@""\2a"");
 break;
 case '(': var_2X5T35.var_WSCQ2F(@""\28"");
 break;
 case ')': var_2X5T35.var_WSCQ2F(@""\29"");
 break;
 case '\u0000': var_2X5T35.var_WSCQ2F(@""\00"");
 break;
 case '/': var_2X5T35.var_WSCQ2F(@""\2f"");
 break;
 default: var_2X5T35.var_WSCQ2F(var_WMFAFB);
 break;
 }
 }
 var_THKSED = var_2X5T35.var_69Z9SC();
 }
 string var_MV54TP = ""(&(objectClass=person)(sn="" + var_THKSED + ""))"";
 string var_JVWUU4 = ""LDAP: using (System.DirectoryServices.DirectoryEntry CN_Main = new System.DirectoryServices.DirectoryEntry(strConnect))
{
 string strResult = """";
 System.DirectoryServices.DirectorySearcher DirSearcher = new System.DirectoryServices.DirectorySearcher(CN_Main, query);
 System.DirectoryServices.DirectoryEntry CN_Result;
 CN_Main.AuthenticationType = AuthenticationTypes.None;
 foreach (System.DirectoryServices.SearchResult ResultSearch in DirSearcher.FindAll())
{
 if (ResultSearch != null)
{
 CN_Result = ResultSearch.GetDirectoryEntry();
 if ((string)CN_Result.Properties[""userclass""][0] == ""noname"")
{
 var_PZZVMK = var_PZZVMK + ""Name : "" + var_9U45N5.var_8BAGE0(""sn"");
 }
 }
 }
 var_PRTMKA.var_DSVN5F(var_PZZVMK);
 }
 }
 }
 }
",cwe_90,1
"
{
 switch (7) 
{
 case 7: 
{
 string var_0OPVGF = null;
 if (var_0OPVGF == null) 
{
 var_A58XYZ.var_SO14TB(var_0OPVGF.var_238T5R);
 }
 }
 break;
 default: var_A58XYZ.var_SO14TB(""Benign, fixed string"");
 break;
 }
 }
",CWE476,1
"string var_94A4UH = null;
 string var_2XJ1EC = null;
 var_94A4UH = ""hardcoded"";
 var_2XJ1EC = var_94A4UH;
 switch(6)
{
 case(6): var_2XJ1EC = var_94A4UH;
 break;
 default: break;
 }
 string var_TTO8US = ""SELECT * FROM '"" + var_2XJ1EC + ""'"";
 string var_FYOJB4 = ""Data Source=localhost;
User ID=oracle_user;
Password=oracle_password"";
 var_RF4K8W var_HV0GTO = null;
 try
{
 var_HV0GTO = new var_RF4K8W(var_FYOJB4);
 var_HV0GTO.var_YQ4K2Y();
 var_I8JNTS var_TSTOP5 = var_HV0GTO.var_UNSIE4();
 var_TSTOP5.var_N7Z6HH = var_TTO8US;
 var_0D0HRH var_18OASE = var_TSTOP5.var_N49PXB();
 while (var_18OASE.var_DDQHFE())
{
 var_8VWL5T.var_4LS4RI(var_18OASE.var_0U4QWF());
 }
 var_HV0GTO.var_YZONR3();
 }
catch(var_9LRBFT var_55JHQO)
{
 var_8VWL5T.var_4LS4RI(var_55JHQO.var_0U4QWF());
 }
 }
 }
 }
",cwe_89,1
"string var_99X7IK = null;
 string var_F9T5O2 = null;
 var_05RBP9 var_9F2VEQ = new var_05RBP9();
 var_9F2VEQ.var_SW5TAP.var_E3A7PS = ""/bin/bash"";
 var_9F2VEQ.var_SW5TAP.var_UB000Z = ""-c 'cat /tmp/tainted.txt'"";
 var_9F2VEQ.var_SW5TAP.var_FF6USL = false;
 var_9F2VEQ.var_SW5TAP.var_OTWX7Q = true;
 var_9F2VEQ.var_KBUR6K();
 using(var_9K45W1 var_RMEA78 = var_9F2VEQ.var_2NPQ1Y) 
{
 var_99X7IK = var_RMEA78.var_P7RK56();
 var_9F2VEQ.var_9VGXN3();
 var_9F2VEQ.var_COUKJH();
 }
 var_F9T5O2 = var_99X7IK;
 var_F9T5O2 = var_99X7IK;
 string var_WKP8KA = ""SELECT * FROM '"" + var_F9T5O2 + ""'"";
 string var_YWO7S3 =  @""server=localhost;
uid=sql_user;
password=sql_password;
database=dbname"";
 var_JJEMK5 var_DMHDZZ = null;
 try 
{
 var_DMHDZZ = new var_JJEMK5(var_YWO7S3);
 var_DMHDZZ.var_J2J0VG();
 var_OCXNPQ var_IR1NBL = var_DMHDZZ.var_Z1Z8DL();
 var_IR1NBL.var_ZYLH07 = var_WKP8KA;
 var_L2IR39 var_RMEA78 = var_IR1NBL.var_6XEDG5();
 while (var_RMEA78.var_NEVYLW())
{
 var_VSYJUD.var_S0GGBA(var_RMEA78.var_EHA3DU());
 }
 var_DMHDZZ.var_COUKJH();
 }
 catch (var_678XYR var_UEBGE2) 
{
 var_VSYJUD.var_S0GGBA(var_UEBGE2.var_EHA3DU());
 }
 }
 }
 }
",cwe_89,1
"string var_KJT9JU = null;
 string var_AGPZGT = null;
 var_FIFX0O var_O5SGQ5 = new var_FIFX0O();
 var_O5SGQ5.var_G10UOY.var_2WXZ0M = ""/bin/bash"";
 var_O5SGQ5.var_G10UOY.var_30V8VM = ""-c 'cat /tmp/tainted.txt'"";
 var_O5SGQ5.var_G10UOY.var_U2UYX9 = false;
 var_O5SGQ5.var_G10UOY.var_JR7VBG = true;
 var_O5SGQ5.var_YRB85B();
 using(var_3EH97F var_9UHPWE = var_O5SGQ5.var_NXYGBV) 
{
 var_KJT9JU = var_9UHPWE.var_8Y8ZUE();
 var_O5SGQ5.var_8HGWB4();
 var_O5SGQ5.var_M59RM1();
 }
 var_AGPZGT = var_KJT9JU;
 if((var_0GLXOP.var_EBO1AL(4, 2)>=42))
{
 var_59CT0S var_4MY383 = new var_59CT0S(var_KJT9JU);
 var_4MY383.var_IHQPE5(""&"", ""&amp;
"");
 var_4MY383.var_IHQPE5(""'"", ""&apos;
"");
 var_4MY383.var_IHQPE5(@"""""""", ""&quot;
"");
 var_4MY383.var_IHQPE5(""<"", ""&lt;
"");
 var_4MY383.var_IHQPE5("">"", ""&gt;
"");
 var_AGPZGT = var_4MY383.var_HVFT6A();
 }
else if(!(var_0GLXOP.var_EBO1AL(4, 2)>=42))
{
 
{
}
 }
else
{
 
{
}
 }
 string var_MSABNJ = ""SELECT * FROM Articles WHERE id=""+var_AGPZGT;
 var_E24IVP var_8SS0IB = null;
 try
{
 var_8SS0IB = new var_E24IVP(""data source=C:\\data"");
 var_WAXWMO var_4OQOE9 = new var_WAXWMO(var_MSABNJ, var_8SS0IB);
 var_Y5Y0U7 var_9UHPWE = var_4OQOE9.var_EIDNK5();
 while (var_9UHPWE.var_QNW3QD())
{
 var_SH9HX3.var_77BNBQ(var_9UHPWE.var_HVFT6A());
 }
 var_8SS0IB.var_M59RM1();
 }
catch(var_GEFG2K var_6EVPZA)
{
 var_SH9HX3.var_77BNBQ(var_6EVPZA.var_HVFT6A());
 }
 }
 }
 }
",cwe_89,1
"
{
 sbyte var_SM4DPW;
 var_SM4DPW = sbyte.var_CLIC6Z;
 var_UCO601.var_0C5644(var_SM4DPW );
 }
",CWE190,1
"string var_TFQ28Y = null;
 string var_OOXB3Q = null;
 string var_HQ71XZ = null;
 var_HQ71XZ = var_X5B7EE.var_8N3MMV();
 var_OOXB3Q = var_HQ71XZ;
 string[] var_T3C9NL = new string[4];
 var_T3C9NL[0] = null;
 var_T3C9NL[1] = null;
 var_T3C9NL[2] = null;
 var_T3C9NL[3] = var_HQ71XZ;
 foreach(string var_58DE0Y in var_T3C9NL)
{
 if(var_58DE0Y!=null)
{
 var_TFQ28Y = var_58DE0Y;
 var_8VJFON var_BB2YB0 = new var_8VJFON(var_TFQ28Y);
 var_BB2YB0.var_DL39IG(""&"", ""&amp;
"");
 var_BB2YB0.var_DL39IG(""'"", ""&apos;
"");
 var_BB2YB0.var_DL39IG(@"""""""", ""&quot;
"");
 var_BB2YB0.var_DL39IG(""<"", ""&lt;
"");
 var_BB2YB0.var_DL39IG("">"", ""&gt;
"");
 var_OOXB3Q = var_BB2YB0.var_MQKQNT();
 }
 }
 string var_J0926O = ""SELECT * FROM Articles WHERE id=""+var_OOXB3Q;
 string var_UMENCU = @""server=localhost;
uid=mysql_user;
password=mysql_password;
database=dbname"";
 var_Q4MZQ2 var_XK3OR5 = null;
 try 
{
 var_XK3OR5 = new var_Q4MZQ2(var_UMENCU);
 var_XK3OR5.var_1WZX1V();
 var_3K9CLI var_L72Z76 = var_XK3OR5.var_UB69IS();
 var_L72Z76.var_F09NQ3 = var_J0926O;
 var_PER7W8 var_833TWM = var_L72Z76.var_8L5RMY();
 while (var_833TWM.var_V1HAW6())
{
 var_X5B7EE.var_520OAM(var_833TWM.var_MQKQNT());
 }
 var_XK3OR5.var_WMPP3Y();
 }
 catch (var_A53M1R var_IZHJVD) 
{
 var_X5B7EE.var_520OAM(var_IZHJVD.var_MQKQNT());
 }
 }
 }
 }
",cwe_89,1
"string var_HFQZL6 = null;
 string var_M9Z1W0 = null;
 var_HFQZL6 = var_WEOF5H[1];
 var_M9Z1W0 = var_HFQZL6;
 if((1==1))
{
 
{
}
 }
else if(!(1==1))
{
 
{
}
 }
else
{
 var_M9Z1W0 = var_HFQZL6;
 }
 string var_K950BR = ""SELECT * FROM Articles WHERE id=""+var_M9Z1W0;
 string var_68NCBM = ""Data Source=localhost;
User ID=oracle_user;
Password=oracle_password"";
 var_0AJB0N var_ROIPRU = null;
 try
{
 var_ROIPRU = new var_0AJB0N(var_68NCBM);
 var_ROIPRU.var_QC4SKL();
 var_J6WX4T var_RI2UO0 = var_ROIPRU.var_IK7FSY();
 var_RI2UO0.var_ZRH8P3 = var_K950BR;
 var_NGI0XA var_GBFM3R = var_RI2UO0.var_9NQ6R6();
 while (var_GBFM3R.var_G3OMDC())
{
 var_CK98WB.var_8J9QIN(var_GBFM3R.var_M7XS2E());
 }
 var_ROIPRU.var_CVIY1M();
 }
catch(var_9Q6MLX var_EZF09M)
{
 var_CK98WB.var_8J9QIN(var_EZF09M.var_M7XS2E());
 }
 }
 }
 }
",cwe_89,1
